Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2016,Contra Costa,PHEV,Mercedes-Benz,S-Class,5
2016,Contra Costa,PHEV,Porsche,Cayenne,6
2016,Contra Costa,PHEV,Porsche,Panamera,7
2016,Contra Costa,PHEV,Toyota,Prius PHEV,24
2016,Contra Costa,PHEV,Toyota,Prius Prime,30
2016,Contra Costa,PHEV,Volvo,XC90,24
2016,Contra Costa,Hydrogen,Hyundai,Tucson Fuel Cell,1
2016,Contra Costa,Hydrogen,Toyota,Mirai,17
2016,Del Norte,Electric,Tesla,Model S,1
2016,Del Norte,Electric,Volkswagen,e-Golf,1
2016,El Dorado,Electric,Chevrolet,Spark EV,4
2016,El Dorado,Electric,FIAT,500e,9
2016,El Dorado,Electric,Ford,Focus,3
2016,El Dorado,Electric,Kia,Soul EV,4
2016,El Dorado,Electric,Nissan,Leaf,16
2016,El Dorado,Electric,Tesla,Model S,32
2016,El Dorado,Electric,Tesla,Model X,26
2016,El Dorado,Electric,Volkswagen,e-Golf,12
2016,El Dorado,PHEV,Audi,A3 Sportback e-tron,4
2016,El Dorado,PHEV,BMW,i3 REx,9
2016,El Dorado,PHEV,Cadillac,ELR,1
2016,El Dorado,PHEV,Chevrolet,Volt,32
2016,El Dorado,PHEV,Ford,C-MAX Energi,15
2016,El Dorado,PHEV,Ford,Fusion Energi,22
2016,El Dorado,PHEV,Hyundai,Sonata PHEV,1
2016,El Dorado,PHEV,Mercedes-Benz,GLE,1
2016,El Dorado,PHEV,Mercedes-Benz,S-Class,1
2016,El Dorado,PHEV,Porsche,Cayenne,1
2016,El Dorado,PHEV,Toyota,Prius Prime,3
2016,El Dorado,PHEV,Volvo,XC90,1
2016,El Dorado,Hydrogen,Toyota,Mirai,1
2016,Fresno,Electric,BMW,i3,9
2016,Fresno,Electric,Chevrolet,Spark EV,89
2016,Fresno,Electric,FIAT,500e,375
2016,Fresno,Electric,Ford,Focus,12
2016,Fresno,Electric,Kia,Soul EV,6
2016,Fresno,Electric,Mercedes-Benz,B-Class,2
2016,Fresno,Electric,Mitsubishi,i-MiEV,5
2016,Fresno,Electric,Nissan,Leaf,34
2016,Fresno,Electric,Smart,Fortwo Electric Drive,1
2016,Fresno,Electric,Tesla,Model S,54
2016,Fresno,Electric,Tesla,Model X,25
2016,Fresno,Electric,Volkswagen,e-Golf,11
2016,Fresno,PHEV,Audi,A3 Sportback e-tron,8
2016,Fresno,PHEV,BMW,3 Series,2
2016,Fresno,PHEV,BMW,i3 REx,16
2016,Fresno,PHEV,BMW,i8,7
2016,Fresno,PHEV,BMW,X5,9
2016,Fresno,PHEV,Chevrolet,Volt,67
2016,Fresno,PHEV,Ford,C-MAX Energi,6
2016,Fresno,PHEV,Ford,Fusion Energi,20
2016,Fresno,PHEV,Hyundai,Sonata PHEV,5
2016,Fresno,PHEV,Mercedes-Benz,GLE,2
2016,Fresno,PHEV,Porsche,Cayenne,4
2016,Fresno,PHEV,Toyota,Prius PHEV,6
2016,Fresno,PHEV,Toyota,Prius Prime,9
2016,Fresno,PHEV,Volvo,XC90,4
2016,Glenn,Electric,Tesla,Model X,1
2016,Glenn,PHEV,Ford,C-MAX Energi,5
2016,Glenn,PHEV,Volvo,XC90,1
2016,Humboldt,Electric,Chevrolet,Spark EV,9
2016,Humboldt,Electric,FIAT,500e,1
2016,Humboldt,Electric,Kia,Soul EV,3
2016,Humboldt,Electric,Nissan,Leaf,4
2016,Humboldt,Electric,Smart,Fortwo Electric Drive,4
2016,Humboldt,Electric,Tesla,Model S,8
2016,Humboldt,Electric,Tesla,Model X,6
2016,Humboldt,Electric,Volkswagen,e-Golf,1
2016,Humboldt,PHEV,BMW,3 Series,1
2016,Humboldt,PHEV,BMW,i3 REx,2
2016,Humboldt,PHEV,BMW,X5,2
2016,Humboldt,PHEV,Chevrolet,Volt,23
2016,Humboldt,PHEV,Ford,C-MAX Energi,6
2016,Humboldt,PHEV,Ford,Fusion Energi,10
2016,Humboldt,PHEV,Hyundai,Sonata PHEV,4
2016,Humboldt,PHEV,Toyota,Prius PHEV,4
2016,Humboldt,PHEV,Toyota,Prius Prime,3
2016,Humboldt,PHEV,Volvo,XC90,2
2016,Humboldt,Hydrogen,Toyota,Mirai,1
2016,Imperial,Electric,Nissan,Leaf,1
2016,Imperial,Electric,Tesla,Model S,4
2016,Imperial,Electric,Tesla,Model X,2
2016,Imperial,PHEV,Ford,C-MAX Energi,1
2016,Imperial,PHEV,Ford,Fusion Energi,3
2016,Imperial,PHEV,Hyundai,Sonata PHEV,2
2016,Imperial,PHEV,Toyota,Prius Prime,2
2016,Imperial,PHEV,Volvo,XC90,1
2016,Inyo,Electric,Tesla,Model S,2
2016,Inyo,Electric,Tesla,Model X,1
2016,Inyo,PHEV,Chevrolet,Volt,1
2016,Inyo,PHEV,Ford,Fusion Energi,1
2016,Inyo,PHEV,Toyota,Prius PHEV,1
2016,Inyo,PHEV,Toyota,Prius Prime,2
2016,Kern,Electric,BMW,i3,3
2016,Kern,Electric,Chevrolet,Spark EV,13
2016,Kern,Electric,FIAT,500e,37
2016,Kern,Electric,Ford,Focus,3
2016,Kern,Electric,Kia,Soul EV,2
2016,Kern,Electric,Nissan,Leaf,56
2016,Kern,Electric,Tesla,Model S,24
2016,Kern,Electric,Tesla,Model X,10
2016,Kern,Electric,Volkswagen,e-Golf,3
2016,Kern,PHEV,BMW,i3 REx,19
2016,Kern,PHEV,BMW,i8,9
2016,Kern,PHEV,BMW,X5,9
2016,Kern,PHEV,Chevrolet,Volt,42
2016,Kern,PHEV,Ford,C-MAX Energi,24
2016,Kern,PHEV,Ford,Fusion Energi,31
2016,Kern,PHEV,Hyundai,Sonata PHEV,10
2016,Kern,PHEV,Mercedes-Benz,GLE,1
2016,Kern,PHEV,Mercedes-Benz,S-Class,2
2016,Kern,PHEV,Toyota,Prius PHEV,1
2016,Kern,PHEV,Toyota,Prius Prime,5
2016,Kern,PHEV,Volvo,XC90,1
2016,Kings,Electric,Chevrolet,Spark EV,1
2016,Kings,Electric,FIAT,500e,14
2016,Kings,Electric,Tesla,Model X,1
2016,Kings,PHEV,Audi,A3 Sportback e-tron,1
2016,Kings,PHEV,Chevrolet,Volt,4
2016,Kings,PHEV,Ford,Fusion Energi,7
2016,Kings,PHEV,Hyundai,Sonata PHEV,1
2016,Kings,PHEV,Toyota,Prius Prime,1
2016,Kings,Hydrogen,Toyota,Mirai,1
2016,Lake,Electric,FIAT,500e,2
2016,Lake,Electric,Nissan,Leaf,4
2016,Lake,Electric,Tesla,Model S,2
2016,Lake,PHEV,Chevrolet,Volt,9
2016,Lake,PHEV,Ford,C-MAX Energi,1
2016,Lake,PHEV,Ford,Fusion Energi,9
2016,Lake,PHEV,Hyundai,Sonata PHEV,2
2016,Lake,PHEV,Toyota,Prius PHEV,1
2016,Lake,PHEV,Toyota,Prius Prime,1
2016,Lake,PHEV,Volvo,XC90,1
2016,Lassen,PHEV,Audi,A3 Sportback e-tron,1
2016,Lassen,PHEV,BMW,i3 REx,1
2016,Lassen,PHEV,Chevrolet,Volt,1
2016,Los Angeles,Electric,BMW,i3,588
2016,Los Angeles,Electric,Chevrolet,Spark EV,346
2016,Los Angeles,Electric,FIAT,500e,1944
2016,Los Angeles,Electric,Ford,Focus,112
2016,Los Angeles,Electric,Honda,Fit EV,7
2016,Los Angeles,Electric,Kia,Soul EV,264
2016,Los Angeles,Electric,Mercedes-Benz,B-Class,163
2016,Los Angeles,Electric,Mitsubishi,i-MiEV,4
2016,Los Angeles,Electric,Nissan,Leaf,665
2016,Los Angeles,Electric,Smart,Fortwo Electric Drive,74
2016,Los Angeles,Electric,Tesla,Model S,3060
2016,Los Angeles,Electric,Tesla,Model X,1632
2016,Los Angeles,Electric,Toyota,RAV4 EV,5
2016,Los Angeles,Electric,Volkswagen,e-Golf,633
2016,Los Angeles,PHEV,Audi,A3 Sportback e-tron,731
2016,Los Angeles,PHEV,BMW,3 Series,82
2016,Los Angeles,PHEV,BMW,7 Series,2
2016,Los Angeles,PHEV,BMW,i3 REx,1823
2016,Los Angeles,PHEV,BMW,i8,282
2016,Los Angeles,PHEV,BMW,X5,721
2016,Los Angeles,PHEV,Cadillac,ELR,25
2016,Los Angeles,PHEV,Chevrolet,Volt,4214
2016,Los Angeles,PHEV,Ford,C-MAX Energi,806
2016,Los Angeles,PHEV,Ford,Fusion Energi,1466
2016,Los Angeles,PHEV,Honda,Accord PHEV,9
2016,Los Angeles,PHEV,Hyundai,Sonata PHEV,232
2016,Los Angeles,PHEV,Mercedes-Benz,C-Class,2
2016,Los Angeles,PHEV,Mercedes-Benz,GLE,37
2016,Los Angeles,PHEV,Mercedes-Benz,S-Class,200
2016,Los Angeles,PHEV,Porsche,918 Spyder,1
2016,Los Angeles,PHEV,Porsche,Cayenne,209
2016,Los Angeles,PHEV,Porsche,Panamera,44
2016,Los Angeles,PHEV,Toyota,Prius PHEV,180
2016,Los Angeles,PHEV,Toyota,Prius Prime,221
2016,Los Angeles,PHEV,Volvo,XC90,140
2016,Los Angeles,Hydrogen,Honda,Clarity Fuel Cell,2
2016,Los Angeles,Hydrogen,Hyundai,Tucson Fuel Cell,16
2016,Los Angeles,Hydrogen,Toyota,Mirai,321
2016,Madera,Electric,Chevrolet,Spark EV,8
2016,Madera,Electric,FIAT,500e,15
2016,Madera,Electric,Nissan,Leaf,1
2016,Madera,Electric,Tesla,Model S,3
2016,Madera,Electric,Tesla,Model X,3
2016,Madera,Electric,Volkswagen,e-Golf,1
2016,Madera,PHEV,BMW,i3 REx,1
2016,Madera,PHEV,BMW,i8,2
2016,Madera,PHEV,BMW,X5,1
2016,Madera,PHEV,Chevrolet,Volt,7
2016,Madera,PHEV,Ford,C-MAX Energi,1
2016,Madera,PHEV,Ford,Fusion Energi,2
2016,Madera,PHEV,Toyota,Prius PHEV,1
2016,Madera,PHEV,Volvo,XC90,1
2016,Marin,Electric,BMW,i3,36
2016,Marin,Electric,Chevrolet,Spark EV,28
2016,Marin,Electric,FIAT,500e,60
2016,Marin,Electric,Ford,Focus,4
2016,Marin,Electric,Kia,Soul EV,14
2016,Marin,Electric,Mercedes-Benz,B-Class,7
2016,Marin,Electric,Mitsubishi,i-MiEV,2
2016,Marin,Electric,Nissan,Leaf,64
2016,Marin,Electric,Smart,Fortwo Electric Drive,5
2016,Marin,Electric,Tesla,Model S,201
2016,Marin,Electric,Tesla,Model X,122
2016,Marin,Electric,Volkswagen,e-Golf,116
2016,Marin,PHEV,Audi,A3 Sportback e-tron,57
2016,Marin,PHEV,BMW,3 Series,3
2016,Marin,PHEV,BMW,i3 REx,86
2016,Marin,PHEV,BMW,i8,6
2016,Marin,PHEV,BMW,X5,21
2016,Marin,PHEV,Chevrolet,Volt,157
2016,Marin,PHEV,Ford,C-MAX Energi,39
2016,Marin,PHEV,Ford,Fusion Energi,54
2016,Marin,PHEV,Honda,Accord PHEV,1
2016,Marin,PHEV,Hyundai,Sonata PHEV,2
2016,Marin,PHEV,Mercedes-Benz,S-Class,3
2016,Marin,PHEV,Porsche,Cayenne,7
2016,Marin,PHEV,Porsche,Panamera,1
2016,Marin,PHEV,Toyota,Prius PHEV,7
2016,Marin,PHEV,Toyota,Prius Prime,11
2016,Marin,PHEV,Volvo,XC90,16
2016,Marin,Hydrogen,Toyota,Mirai,9
2016,Mariposa,Electric,Chevrolet,Spark EV,3
2016,Mariposa,Electric,Tesla,Model S,2
2016,Mariposa,Electric,Tesla,Model X,1
2016,Mariposa,PHEV,Ford,Fusion Energi,2
2016,Mariposa,PHEV,Toyota,Prius PHEV,1
2016,Mendocino,Electric,Chevrolet,Spark EV,5
2016,Mendocino,Electric,FIAT,500e,4
2016,Mendocino,Electric,Kia,Soul EV,1
2016,Mendocino,Electric,Nissan,Leaf,3
2016,Mendocino,Electric,Tesla,Model S,6
2016,Mendocino,Electric,Tesla,Model X,2
2016,Mendocino,Electric,Toyota,RAV4 EV,1
2016,Mendocino,Electric,Volkswagen,e-Golf,5
2016,Mendocino,PHEV,Audi,A3 Sportback e-tron,5
2016,Mendocino,PHEV,BMW,i3 REx,1
2016,Mendocino,PHEV,BMW,X5,1
2016,Mendocino,PHEV,Chevrolet,Volt,20
2016,Mendocino,PHEV,Ford,C-MAX Energi,10
2016,Mendocino,PHEV,Ford,Fusion Energi,6
2016,Mendocino,PHEV,Hyundai,Sonata PHEV,2
2016,Mendocino,PHEV,Toyota,Prius PHEV,1
2016,Mendocino,PHEV,Toyota,Prius Prime,4
2016,Merced,Electric,Chevrolet,Spark EV,18
2016,Merced,Electric,FIAT,500e,6
2016,Merced,Electric,Ford,Focus,1
2016,Merced,Electric,Nissan,Leaf,4
2016,Merced,Electric,Tesla,Model S,3
2016,Merced,Electric,Tesla,Model X,3
2016,Merced,Electric,Volkswagen,e-Golf,1
2016,Merced,PHEV,Chevrolet,Volt,9
2016,Merced,PHEV,Ford,C-MAX Energi,2
2016,Merced,PHEV,Ford,Fusion Energi,7
2016,Merced,PHEV,Hyundai,Sonata PHEV,1
2016,Merced,PHEV,Mercedes-Benz,S-Class,1
2016,Merced,PHEV,Toyota,Prius Prime,2
2016,Merced,Hydrogen,Toyota,Mirai,1
2016,Mono,Electric,Tesla,Model S,1
2016,Mono,Electric,Tesla,Model X,2
2016,Mono,PHEV,BMW,X5,1
2016,Mono,PHEV,Chevrolet,Volt,1
2016,Mono,PHEV,Ford,Fusion Energi,1
2016,Monterey,Electric,Chevrolet,Spark EV,3
2016,Monterey,Electric,FIAT,500e,8
2016,Monterey,Electric,Ford,Focus,2
2016,Monterey,Electric,Kia,Soul EV,7
2016,Monterey,Electric,Nissan,Leaf,19
2016,Monterey,Electric,Tesla,Model S,77
2016,Monterey,Electric,Tesla,Model X,29
2016,Monterey,Electric,Volkswagen,e-Golf,9
2016,Monterey,PHEV,Audi,A3 Sportback e-tron,7
2016,Monterey,PHEV,BMW,i3 REx,11
2016,Monterey,PHEV,BMW,i8,3
2016,Monterey,PHEV,BMW,X5,14
2016,Monterey,PHEV,Chevrolet,Volt,49
2016,Monterey,PHEV,Ford,C-MAX Energi,7
2016,Monterey,PHEV,Ford,Fusion Energi,28
2016,Monterey,PHEV,Hyundai,Sonata PHEV,5
2016,Monterey,PHEV,Mercedes-Benz,GLE,2
2016,Monterey,PHEV,Mercedes-Benz,S-Class,2
2016,Monterey,PHEV,Porsche,Cayenne,5
2016,Monterey,PHEV,Toyota,Prius PHEV,4
2016,Monterey,PHEV,Toyota,Prius Prime,6
2016,Monterey,PHEV,Volvo,XC90,3
2016,Napa,Electric,BMW,i3,5
2016,Napa,Electric,Chevrolet,Spark EV,9
2016,Napa,Electric,FIAT,500e,7
2016,Napa,Electric,Ford,Focus,1
2016,Napa,Electric,Kia,Soul EV,1
2016,Napa,Electric,Nissan,Leaf,13
2016,Napa,Electric,Smart,Fortwo Electric Drive,1
2016,Napa,Electric,Tesla,Model S,55
2016,Napa,Electric,Tesla,Model X,40
2016,Napa,Electric,Volkswagen,e-Golf,1
2016,Napa,PHEV,Audi,A3 Sportback e-tron,7
2016,Napa,PHEV,BMW,3 Series,1
2016,Napa,PHEV,BMW,i3 REx,18
2016,Napa,PHEV,BMW,i8,1
2016,Napa,PHEV,BMW,X5,7
2016,Napa,PHEV,Chevrolet,Volt,36
2016,Napa,PHEV,Ford,C-MAX Energi,9
2016,Napa,PHEV,Ford,Fusion Energi,13
2016,Napa,PHEV,Toyota,Prius PHEV,1
2016,Napa,PHEV,Toyota,Prius Prime,6
2016,Napa,PHEV,Volvo,XC90,2
2016,Nevada,Electric,BMW,i3,1
2016,Nevada,Electric,Chevrolet,Spark EV,6
2016,Nevada,Electric,FIAT,500e,2
2016,Nevada,Electric,Ford,Focus,1
2016,Nevada,Electric,Kia,Soul EV,1
2016,Nevada,Electric,Nissan,Leaf,2
2016,Nevada,Electric,Tesla,Model S,15
2016,Nevada,Electric,Tesla,Model X,5
2016,Nevada,Electric,Volkswagen,e-Golf,1
2016,Nevada,PHEV,Audi,A3 Sportback e-tron,2
2016,Nevada,PHEV,BMW,i3 REx,2
2016,Nevada,PHEV,BMW,X5,1
2016,Nevada,PHEV,Chevrolet,Volt,25
2016,Nevada,PHEV,Ford,C-MAX Energi,4
2016,Nevada,PHEV,Ford,Fusion Energi,7
2016,Nevada,PHEV,Hyundai,Sonata PHEV,4
2016,Nevada,PHEV,Porsche,Cayenne,2
2016,Nevada,PHEV,Toyota,Prius PHEV,2
2016,Nevada,PHEV,Toyota,Prius Prime,1
2016,Orange,Electric,BMW,i3,148
2016,Orange,Electric,Chevrolet,Spark EV,122
2016,Orange,Electric,FIAT,500e,1072
2016,Orange,Electric,Ford,Focus,65
2016,Orange,Electric,Kia,Soul EV,126
2016,Orange,Electric,Mercedes-Benz,B-Class,74
2016,Orange,Electric,Mitsubishi,i-MiEV,5
2016,Orange,Electric,Nissan,Leaf,323
2016,Orange,Electric,Smart,Fortwo Electric Drive,40
2016,Orange,Electric,Tesla,Model S,1622
2016,Orange,Electric,Tesla,Model X,792
2016,Orange,Electric,Toyota,RAV4 EV,2
2016,Orange,Electric,Volkswagen,e-Golf,169
2016,Orange,PHEV,Audi,A3 Sportback e-tron,135
2016,Orange,PHEV,BMW,3 Series,68
2016,Orange,PHEV,BMW,7 Series,1
2016,Orange,PHEV,BMW,i3 REx,560
2016,Orange,PHEV,BMW,i8,89
2016,Orange,PHEV,BMW,X5,187
2016,Orange,PHEV,Cadillac,ELR,16
2016,Orange,PHEV,Chevrolet,Volt,1333
2016,Orange,PHEV,Ford,C-MAX Energi,406
2016,Orange,PHEV,Ford,Fusion Energi,754
2016,Orange,PHEV,Honda,Accord PHEV,2
2016,Orange,PHEV,Hyundai,Sonata PHEV,166
2016,Orange,PHEV,McLaren,P1,1
2016,Orange,PHEV,Mercedes-Benz,GLE,21
2016,Orange,PHEV,Mercedes-Benz,S-Class,70
2016,Orange,PHEV,Porsche,Cayenne,47
2016,Orange,PHEV,Porsche,Panamera,10
2016,Orange,PHEV,Toyota,Prius PHEV,125
2016,Orange,PHEV,Toyota,Prius Prime,118
2016,Orange,PHEV,Volvo,XC90,56
2016,Orange,Hydrogen,Honda,Clarity Fuel Cell,1
2016,Orange,Hydrogen,Hyundai,Tucson Fuel Cell,20
2016,Orange,Hydrogen,Toyota,Mirai,205
2016,Out Of State,Electric,BMW,i3,5
2016,Out Of State,Electric,Chevrolet,Spark EV,1
2016,Out Of State,Electric,FIAT,500e,6
2016,Out Of State,Electric,Ford,Focus,2
2016,Out Of State,Electric,Kia,Soul EV,5
2016,Out Of State,Electric,Mitsubishi,i-MiEV,1
2016,Out Of State,Electric,Nissan,Leaf,4
2016,Out Of State,Electric,Tesla,Model S,42
2016,Out Of State,Electric,Tesla,Model X,2
2016,Out Of State,Electric,Volkswagen,e-Golf,3
2016,Out Of State,PHEV,Audi,A3 Sportback e-tron,4
2016,Out Of State,PHEV,BMW,i3 REx,2
2016,Out Of State,PHEV,BMW,i8,4
2016,Out Of State,PHEV,BMW,X5,2
2016,Out Of State,PHEV,Cadillac,ELR,1
2016,Out Of State,PHEV,Chevrolet,Volt,38
2016,Out Of State,PHEV,Ford,C-MAX Energi,11
2016,Out Of State,PHEV,Ford,Fusion Energi,64
2016,Out Of State,PHEV,Hyundai,Sonata PHEV,5
2016,Out Of State,PHEV,Porsche,918 Spyder,1
2016,Out Of State,PHEV,Porsche,Cayenne,2
2016,Out Of State,PHEV,Toyota,Prius PHEV,9
2016,Out Of State,PHEV,Toyota,Prius Prime,2
2016,Out Of State,PHEV,Volvo,XC90,3
2016,Out Of State,Hydrogen,Toyota,Mirai,2
2016,Placer,Electric,Chevrolet,Spark EV,26
2016,Placer,Electric,FIAT,500e,23
2016,Placer,Electric,Ford,Focus,8
2016,Placer,Electric,Kia,Soul EV,9
2016,Placer,Electric,Mercedes-Benz,B-Class,3
2016,Placer,Electric,Nissan,Leaf,36
2016,Placer,Electric,Smart,Fortwo Electric Drive,1
2016,Placer,Electric,Tesla,Model S,83
2016,Placer,Electric,Tesla,Model X,41
2016,Placer,Electric,Volkswagen,e-Golf,9
2016,Placer,PHEV,Audi,A3 Sportback e-tron,8
2016,Placer,PHEV,BMW,3 Series,1
2016,Placer,PHEV,BMW,i3 REx,25
2016,Placer,PHEV,BMW,i8,1
2016,Placer,PHEV,BMW,X5,8
2016,Placer,PHEV,Cadillac,ELR,1
2016,Placer,PHEV,Chevrolet,Volt,100
2016,Placer,PHEV,Ford,C-MAX Energi,20
2016,Placer,PHEV,Ford,Fusion Energi,39
2016,Placer,PHEV,Hyundai,Sonata PHEV,3
2016,Placer,PHEV,Mercedes-Benz,S-Class,2
2016,Placer,PHEV,Porsche,Cayenne,3
2016,Placer,PHEV,Toyota,Prius PHEV,5
2016,Placer,PHEV,Toyota,Prius Prime,9
2016,Placer,PHEV,Volvo,XC90,5
2016,Placer,Hydrogen,Toyota,Mirai,11
2016,Plumas,Electric,FIAT,500e,1
2016,Plumas,Electric,Smart,Fortwo Electric Drive,1
2016,Plumas,PHEV,Chevrolet,Volt,3
2016,Riverside,Electric,BMW,i3,21
2016,Riverside,Electric,Chevrolet,Spark EV,29
2016,Riverside,Electric,FIAT,500e,98
2016,Riverside,Electric,Ford,Focus,7
2016,Riverside,Electric,Kia,Soul EV,12
2016,Riverside,Electric,Mercedes-Benz,B-Class,5
2016,Riverside,Electric,Nissan,Leaf,103
2016,Riverside,Electric,Smart,Fortwo Electric Drive,8
2016,Riverside,Electric,Tesla,Model S,251
2016,Riverside,Electric,Tesla,Model X,80
2016,Riverside,Electric,Volkswagen,e-Golf,25
2016,Riverside,PHEV,Audi,A3 Sportback e-tron,25
2016,Riverside,PHEV,BMW,3 Series,14
2016,Riverside,PHEV,BMW,i3 REx,140
2016,Riverside,PHEV,BMW,i8,21
2016,Riverside,PHEV,BMW,X5,45
2016,Riverside,PHEV,Cadillac,ELR,4
2016,Riverside,PHEV,Chevrolet,Volt,339
2016,Riverside,PHEV,Ford,C-MAX Energi,145
2016,Riverside,PHEV,Ford,Fusion Energi,330
2016,Riverside,PHEV,Honda,Accord PHEV,2
2016,Riverside,PHEV,Hyundai,Sonata PHEV,35
2016,Riverside,PHEV,Mercedes-Benz,GLE,3
2016,Riverside,PHEV,Mercedes-Benz,S-Class,7
2016,Riverside,PHEV,Porsche,Cayenne,14
2016,Riverside,PHEV,Porsche,Panamera,7
2016,Riverside,PHEV,Toyota,Prius PHEV,20
2016,Riverside,PHEV,Toyota,Prius Prime,41
2016,Riverside,PHEV,Volvo,XC90,6
2016,Riverside,Hydrogen,Toyota,Mirai,20
2016,Sacramento,Electric,BMW,i3,3
2016,Sacramento,Electric,Chevrolet,Spark EV,54
2016,Sacramento,Electric,FIAT,500e,60
2016,Sacramento,Electric,Ford,Focus,27
2016,Sacramento,Electric,Kia,Soul EV,19
2016,Sacramento,Electric,Mercedes-Benz,B-Class,4
2016,Sacramento,Electric,Nissan,Leaf,122
2016,Sacramento,Electric,Smart,Fortwo Electric Drive,4
2016,Sacramento,Electric,Tesla,Model S,102
2016,Sacramento,Electric,Tesla,Model X,67
2016,Sacramento,Electric,Volkswagen,e-Golf,58
2016,Sacramento,PHEV,Audi,A3 Sportback e-tron,11
2016,Sacramento,PHEV,BMW,3 Series,2
2016,Sacramento,PHEV,BMW,7 Series,1
2016,Sacramento,PHEV,BMW,i3 REx,44
2016,Sacramento,PHEV,BMW,i8,6
2016,Sacramento,PHEV,BMW,X5,14
2016,Sacramento,PHEV,Cadillac,ELR,5
2016,Sacramento,PHEV,Chevrolet,Volt,205
2016,Sacramento,PHEV,Ford,C-MAX Energi,64
2016,Sacramento,PHEV,Ford,Fusion Energi,121
2016,Sacramento,PHEV,Hyundai,Sonata PHEV,20
2016,Sacramento,PHEV,Mercedes-Benz,GLE,1
2016,Sacramento,PHEV,Mercedes-Benz,S-Class,1
2016,Sacramento,PHEV,Porsche,Cayenne,6
2016,Sacramento,PHEV,Toyota,Prius PHEV,10
2016,Sacramento,PHEV,Toyota,Prius Prime,20
2016,Sacramento,PHEV,Volvo,XC90,9
2016,Sacramento,Hydrogen,Toyota,Mirai,49
2016,San Benito,Electric,Chevrolet,Spark EV,1
2016,San Benito,Electric,FIAT,500e,1
2016,San Benito,Electric,Ford,Focus,1
2016,San Benito,Electric,Nissan,Leaf,1
2016,San Benito,Electric,Tesla,Model S,7
2016,San Benito,Electric,Tesla,Model X,3
2016,San Benito,PHEV,Audi,A3 Sportback e-tron,1
2016,San Benito,PHEV,BMW,i3 REx,1
2016,San Benito,PHEV,BMW,i8,1
2016,San Benito,PHEV,Chevrolet,Volt,9
2016,San Benito,PHEV,Ford,C-MAX Energi,6
2016,San Benito,PHEV,Ford,Fusion Energi,15
2016,San Benito,PHEV,Hyundai,Sonata PHEV,1
2016,San Benito,PHEV,Volvo,XC90,1
2016,San Bernardino,Electric,BMW,i3,9
2016,San Bernardino,Electric,Chevrolet,Spark EV,34
2016,San Bernardino,Electric,FIAT,500e,129
2016,San Bernardino,Electric,Ford,Focus,9
2016,San Bernardino,Electric,Kia,Soul EV,16
2016,San Bernardino,Electric,Mercedes-Benz,B-Class,8
2016,San Bernardino,Electric,Nissan,Leaf,78
2016,San Bernardino,Electric,Smart,Fortwo Electric Drive,16
2016,San Bernardino,Electric,Tesla,Model S,129
2016,San Bernardino,Electric,Tesla,Model X,75
2016,San Bernardino,Electric,Volkswagen,e-Golf,28
2016,San Bernardino,PHEV,Audi,A3 Sportback e-tron,20
2016,San Bernardino,PHEV,BMW,3 Series,3
2016,San Bernardino,PHEV,BMW,7 Series,1
2016,San Bernardino,PHEV,BMW,i3 REx,102
2016,San Bernardino,PHEV,BMW,i8,15
2016,San Bernardino,PHEV,BMW,X5,49
2016,San Bernardino,PHEV,Cadillac,ELR,3
2016,San Bernardino,PHEV,Chevrolet,Volt,270
2016,San Bernardino,PHEV,Ford,C-MAX Energi,101
2016,San Bernardino,PHEV,Ford,Fusion Energi,223
2016,San Bernardino,PHEV,Honda,Accord PHEV,2
2016,San Bernardino,PHEV,Hyundai,Sonata PHEV,36
2016,San Bernardino,PHEV,Mercedes-Benz,GLE,1
2016,San Bernardino,PHEV,Mercedes-Benz,S-Class,16
2016,San Bernardino,PHEV,Porsche,Cayenne,5
2016,San Bernardino,PHEV,Porsche,Panamera,1
2016,San Bernardino,PHEV,Toyota,Prius PHEV,16
2016,San Bernardino,PHEV,Toyota,Prius Prime,34
2016,San Bernardino,PHEV,Volvo,XC90,6
2016,San Bernardino,Hydrogen,Toyota,Mirai,19
2016,San Diego,Electric,BMW,i3,118
2016,San Diego,Electric,Chevrolet,Spark EV,126
2016,San Diego,Electric,FIAT,500e,307
2016,San Diego,Electric,Ford,Focus,53
2016,San Diego,Electric,Kia,Soul EV,101
2016,San Diego,Electric,Mercedes-Benz,B-Class,39
2016,San Diego,Electric,Nissan,Leaf,406
2016,San Diego,Electric,Smart,Fortwo Electric Drive,207
2016,San Diego,Electric,Tesla,Model S,860
2016,San Diego,Electric,Tesla,Model X,412
2016,San Diego,Electric,Volkswagen,e-Golf,169
2016,San Diego,PHEV,Audi,A3 Sportback e-tron,134
2016,San Diego,PHEV,BMW,3 Series,20
2016,San Diego,PHEV,BMW,i3 REx,312
2016,San Diego,PHEV,BMW,i8,45
2016,San Diego,PHEV,BMW,X5,97
2016,San Diego,PHEV,Cadillac,ELR,5
2016,San Diego,PHEV,Chevrolet,Volt,766
2016,San Diego,PHEV,Ford,C-MAX Energi,297
2016,San Diego,PHEV,Ford,Fusion Energi,440
2016,San Diego,PHEV,Honda,Accord PHEV,4
2016,San Diego,PHEV,Hyundai,Sonata PHEV,90
2016,San Diego,PHEV,Mercedes-Benz,GLE,7
